id,label,hierarchy,description
81,Publicação de Jornais,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Publicação de Livros e Periódicos > Publicação de Jornais",Este setor inclui entidades conhecidas como editores de jornais.
1600,Publicação de Periódicos,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Publicação de Livros e Periódicos > Publicação de Periódicos","Essa indústria inclui entidades conhecidas como editores de revistas ou periódicos que realizam as operações necessárias para produzir e distribuir revistas e outros periódicos, como reunir, escrever e editar artigos, e vender e preparar anúncios e pode ser publicada revistas e outros periódicos na impressão"
36,Produção e Distribuição de Mídia de Transmissão,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Produção e Distribuição de Mídia de Transmissão","Esse setor inclui entidades que criam ou licenciam conteúdo de rádio ou televisão, além de distribuí -lo ou transmitir."
1641,Programação à Cabo e Satélite,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Produção e Distribuição de Mídia de Transmissão > Programação à Cabo e Satélite","Esse setor inclui entidades que operam estúdios e instalações para a transmissão de programas em uma base de assinatura ou taxa, que geralmente são entregues a terceiros, como sistemas de cabo ou sistemas de satélite direta para casa, para transmissão para os espectadores."
1633,Transmissão de Rádio e Televisão,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Produção e Distribuição de Mídia de Transmissão > Transmissão de Rádio e Televisão","Esse setor inclui entidades que operam estúdios de transmissão e instalações para entrega de ar ou satélite de programas de rádio e televisão e geralmente geram receitas da venda de tempo do ar para anunciantes, de doações e subsídios ou da venda de programas."
35,"Filmes, Vídeos e Som","Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Filmes, Vídeos e Som","Essa indústria inclui entidades que produzem e distribuem principalmente filmes, vídeos e gravações de som."
127,Animação e Pós-produção,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Filmes, Vídeos e Som > Animação e Pós-produção","Esse setor inclui entidades que fornecem serviços especializados de pós -produção de filmes ou vídeos, como edição, transferências de filmes/fitas, legenda, créditos, legendas fechadas e animação e efeitos especiais."
126,Produção da Mídia,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Filmes, Vídeos e Som > Produção de Mídia",Este setor inclui entidades que produzem conteúdo multimídia.
1611,Filmes e Gravação de Som,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Filmes, Vídeos e Som > Filmes e Gravação de Som",Essa indústria inclui entidades que produzem e distribuem principalmente filmes e gravações de som.
1623,Gravação de Som,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Filmes, Vídeos e Som > Filmes e Gravação de Som > Gravação de Som","Essa indústria inclui entidades que produzem e distribuem principalmente gravações musicais, publicam música ou fornecem gravação de som e serviços relacionados."
1625,Publicação de Partituras,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Filmes, Vídeos e Som > Publicação de Partituras","Esse setor inclui entidades que adquirem e registram principalmente direitos autorais para composições musicais de acordo com a lei e promovendo e autorizando o uso dessas composições em gravações, rádio, televisão, filmes, apresentações ao vivo, impressão ou outras mídias."
8,Telecomunicações,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Telecomunicações","Esse setor inclui entidades que fornecem telecomunicações e serviços relacionados (por exemplo, telefonia, incluindo protocolo de voz sobre a Internet (VoIP); serviços de distribuição de televisão a cabo e satélite; acesso à Internet; e serviços de revenda de telecomunicações)."
1649,Telecomunicações de Satélite,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Telecomunicações > Telecomunicações de Satélite","Esse setor inclui entidades que fornecem serviços de telecomunicações para outras entidades nas indústrias de telecomunicações e transmissão, encaminhando e recebendo sinais de comunicação por meio de um sistema de satélites ou revendendo telecomunicações por satélite."
1644,Operadoras de Telecomunicações,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Telecomunicações > Operadoras de Telecomunicações","Esse setor inclui entidades que operam, mantêm e/ou fornecem acesso a instalações e infraestrutura de comutação e transmissão que possuem e/ou arrendam para a transmissão de voz, dados, texto, som e vídeo usando redes de telecomunicações sem fio e sem fio."
119,Serviços Sem Fio,"Tecnologia, Informação e Mídia > Mídia e Telecomunicações > Telecomunicações > Serviços Sem Fio","Esse setor inclui entidades que operam e mantêm instalações de comutação e transmissão para fornecer comunicações por meio das ondas aéreas, como serviços de telefone celular, serviços de paginação, acesso à Internet sem fio e serviços de vídeo sem fio."
6,"Tecnologia, Informação e Internet","Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet","Esse setor inclui entidades que publicam software de computador, fornecem Infraestrutura e Análise de Dados, fornecem plataformas baseadas na Web (incluindo plataformas de mercado e plataformas de mídia social e serviços de streaming de mídia) e fornecem serviços de informação, incluindo publicação da Internet e bibliotecas."
2458,Infraestrutura e Análise de Dados,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Infraestrutura e Análise de Dados","Esse setor inclui entidades que fornecem infraestrutura para hospedagem, incluindo hospedagem na web ou aplicativos, serviços de streaming e instalações de mainframe de compartilhamento de tempo em geral para os clientes, ou eles fornecem serviços de processamento de dados, entrada de dados ou análise de dados."
3134,Serviços de Blockchain,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Infraestrutura e Análise de Dados > Serviços de Blockchain","Esse setor inclui entidades que fornecem infraestrutura para o gerenciamento de ativos digitais descentralizados, como criptomoeda e tokens não fungíveis (NFTs)."
3128,Plataformas de Inteligência de Negócios,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Infraestrutura e Análise de Dados > Plataformas de Inteligência de Negócios","Esse setor inclui entidades que fornecem conteúdo, dados, serviços e/ou hardware de computador para coletar ou distribuir informações especificamente sobre mercados e atividades comerciais."
3252,Dados e Análises Climáticas,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Infraestrutura e Análise de Dados > Dados e Análises Climáticas","Esse setor inclui entidades que coletam, analisam e interpretam dados relacionados ao clima da Terra."
84,Serviços de Informação,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Serviços de Informação","Este setor inclui entidades que fornecem informações, armazenam e fornecem acesso a informações, pesquisam e recuperem informações ou operam sites da Web que usam mecanismos de pesquisa para permitir a pesquisa na Internet."
3132,Publicação na Internet,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Serviços de Informação > Publicação na Internet",Este setor inclui entidades que publicam e/ou transmitem conteúdo na Internet exclusivamente.
3129,Conteúdo Comercial,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Serviços de Informação > Publicação na Internet > Conteúdo Comercial",Esse setor inclui entidades que fornecem notícias e conteúdo sobre mercados e atividades de negócios.
113,Mídia de Áudio e Vídeo Online,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Serviços de Informação > Publicação na Internet > Mídia de Áudio e Vídeo Online",Este setor inclui entidades que publicam e/ou transmitem conteúdo na Internet exclusivamente.
3124,Notícias na Internet,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Serviços de Informação > Publicação na Internet > Mídia de Áudio e Vídeo Online > Notícias na Internet",Este setor inclui entidades que publicam e/ou transmitem conteúdo de notícias na Internet exclusivamente ou operam sites da Web que usam um mecanismo de pesquisa para gerar e manter bancos de dados extensos de notícias em um formato facilmente pesquisável e não fornecem versões tradicionais (não internet)
85,Bibliotecas,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Serviços de Informação > Bibliotecas",Este setor inclui entidades que fornecem serviços de biblioteca ou arquivo.
3125,Blogs,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Serviços de Informação > Publicação na Internet > Blogs",Este setor inclui entidades que produzem conteúdo para a Internet: blogs textuais ou de vídeo.
1285,Plataformas de Marketplace na Internet,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Plataformas de Marketplace na Internet","Este setor inclui entidades que fornecem uma plataforma baseada na Web para a compra e venda de mercadorias de propriedade de outras pessoas ou como um mercado que cria uma oportunidade de negociação entre duas entidades ou partes (por exemplo, plataformas correspondentes), geralmente com base em taxa ou comissão"
3127,Plataformas de Redes Sociais,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Plataformas de Redes Sociais","Esse setor inclui entidades que prestam serviços e infraestrutura para redes sociais, principalmente pela Internet."
4,Desenvolvimento de Software,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software","Este setor inclui entidades que publicam software de computador e executam operações necessárias para produção e distribuição, como design de design, documentação, instalação e serviços de suporte."
109,Jogos de Computador,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software > Jogos de Computador",Esse setor inclui entidades que produzem software voltado para o usuário para jogos em diferentes plataformas.
3131,Aplicativos para Jogos Móveis,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software > Jogos de Computador > Aplicativos para Jogos Móveis",Esse setor inclui entidades que produzem software voltado para o usuário para jogos em plataformas móveis.
5,Produtos de Redes de Computadores,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software > Produtos de Redes de Computadores",Esse setor inclui entidades que produzem software que gerencia ou é executado em coleções de computadores conectados.
3130,Produtos de Software de Segurança de Dados,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software > Produtos de Software de Segurança de Dados",Esse setor inclui entidades que produzem software para garantir a segurança dos dados e sistemas de computação.
3101,Produtos de Software de Computação em Desktop,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software > Produtos de Software de Computação em Desktop",Esse setor inclui entidades que produzem software que é executado em computadores de desktop ou laptop.
3099,Produtos de Software Embarcados,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software > Produtos de Software Embarcados","Esse setor inclui entidades que produzem software (ou ""firmware"") para máquinas ou dispositivos que geralmente não são considerados computadores, ex: roteadores, geladeiras, sistemas de exibição, máquinas de lavar, etc. como software para a Internet das coisas, mas"
3100,Produtos de Software de Computação Móvel,"Tecnologia, Informação e Mídia > Tecnologia, Informação e Internet > Desenvolvimento de Software > Produtos de Software de Computação Móvel","Esse setor inclui entidades que produzem software que é executado em dispositivos de computação móvel, como smartphones e computadores de tablets."
116,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento","Transporte, Logística, Cadeia de Suprimentos e Armazenamento","Esse setor inclui entidades que armazenam e armazenam bens, transportam passageiros e cargas, fornecem transporte cênico e turístico e fornecem atividades de suporte relacionadas aos modos de transporte."
94,Companhias Aéreas e Aviação,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Companhias Aéreas e Aviação","Esse setor inclui entidades que fornecem transporte aéreo de passageiros e/ou carga usando aeronaves, como aviões e helicópteros."
87,Transporte de Frete e Pacotes,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte de Frete e Pacotes","Esse setor inclui entidades que fornecem principalmente uma variedade de serviços de transporte para frete, pacotes e correio."
1495,Transporte Terrestre de Passageiros,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Terrestre de Passageiros","Esse setor inclui entidades que fornecem principalmente uma variedade de serviços de transporte de passageiros terrestres, como sistemas de trânsito urbano;"
1504,Serviços de Ônibus Interurbanos e Rurais,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Terrestre de Passageiros > Serviços de Ônibus Interurbanos e Rurais","Esse setor inclui entidades que fornecem principalmente transporte de passageiros de ônibus em rotas regulares e em horários regulares, principalmente fora de uma única área metropolitana."
1512,Serviços de Ônibus Escolares e de Funcionários,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Terrestre de Passageiros > Serviços de Ônibus Escolares e de Funcionários",Esse setor inclui entidades que fornecem principalmente ônibus e outros veículos a motor para transportar alunos de e para a escola ou funcionários de e para o trabalho.
1517,Serviços de Ônibus e Transporte de Pessoas com Necessidades Especiais,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Terrestre de Passageiros > Serviços de Ônibus e Transporte de Pessoas com Necessidades Especiais","Esse setor inclui entidades que fornecem principalmente transporte de transporte de trânsito e passageiros (exceto sistemas de trânsito urbano, transporte interurbano e de ônibus rural, serviços de táxi, transporte de ônibus escolares e funcionários, serviços de ônibus charter e serviços de limusine (exceto serviços de transporte), que estão em que estão em"
1532,Transporte Turístico,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Terrestre de Passageiros > Transporte Turístico",Essa indústria inclui entidades que usam principalmente equipamentos de transporte para fornecer recreação e entretenimento.
1505,Serviços de Táxi e Limusine,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Terrestre de Passageiros > Serviços de Táxi e Limusine","Esse setor inclui entidades que fornecem principalmente transporte de passageiros por automóveis ou van ou fornecendo uma variedade de serviços de transporte de passageiros especializados e de luxo por meio de limusine ou sedan de luxo em geral, e não opera em rotas regulares e em horários regulares."
1497,Serviços de Trânsito Urbano,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Terrestre de Passageiros > Serviços de Trânsito Urbano",Esse setor inclui entidades que operam principalmente sistemas de trânsito de passageiros locais e suburbanos em rotas regulares e em horários regulares em uma área metropolitana.
95,Transporte Marítimo,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Marítimo","Essa indústria inclui entidades que transportam passageiros e carga usando embarcações, como navios, barcaças e barcos."
1520,Transporte por Dutos,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte por Dutos","Essa indústria inclui entidades que usam principalmente oleodutos de transmissão para transportar produtos, como petróleo bruto, gás natural, produtos de petróleo refinados e pasta, que podem incluir o armazenamento de gás natural."
1573,Serviços Postais,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Serviços Postais","Esse setor inclui entidades governamentais que fornecem serviços de correio sob uma obrigação de serviço universal, incluindo o transporte de cartas, matéria impressa ou pacotes por correio, incluindo aceitação, coleta, processamento e entrega."
1481,Transporte Ferroviário,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte Ferroviário","Esta indústria inclui entidades que fornecem principalmente transporte ferroviário de passageiros e/ou carga usando estoque de rolagem ferroviária que opera em redes, com instalações físicas, força de trabalho e equipamentos espalhados por uma extensa área geográfica ou opera a uma curta distância em um trilho local"
92,Transporte de Caminhão,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Transporte de Caminhão","Esse setor inclui entidades que fornecem transporte de carga exagerada usando veículos a motor, como caminhões e reboques de trator."
93,Armazenamento e Estocagem,"Transporte, Logística, Cadeia de Suprimentos e Armazenamento > Armazenamento e Estocagem","Esse setor inclui entidades que operam instalações de armazém e armazenamento para mercadorias em geral, produtos refrigerados e outros produtos de armazém."
59,Sistemas Utilitários,Sistemas Utilitários,"Esta indústria inclui entidades que fornecem energia elétrica, gás natural, suprimento de vapor, abastecimento de água e remoção de esgoto."
383,Geração de Energia Elétrica,Sistemas Utilitários > Geração de Energia Elétrica,Este setor inclui entidades que operam instalações de Energia Elétrica > elétrica.
385,Geração de energia elétrica de Combustível Fóssil,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Elétrica de Combustível Fóssil,Esse setor inclui entidades que operam instalações de Geração de Energia Elétrica movida a combustível fóssil.
386,Geração de Energia Elétrica Nuclear,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Elétrica Nuclear,Este setor inclui entidades que operam instalações de Geração de Energia Elétrica Nuclear.
3240,Geração de Energia Renovável,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Renovável,Esse setor inclui entidades que operam instalações de Geração de Energia Elétrica que usam recursos energéticos renováveis.
390,Geração de Energia Elétrica de Biomassa,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Renovável > Geração de Energia Elétrica de Biomassa,Este setor inclui entidades que operam instalações de Geração de Energia Elétrica de biomassa.
389,Geração de Energia Elétrica Geotérmica,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Renovável > Geração de Energia Elétrica Geotérmica,Este setor inclui entidades que operam instalações geotérmicas de Geração de Energia Elétrica.
384,Geração de Energia Hidrelétrica,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Renovável > Geração de Energia Hidrelétrica,Esse setor inclui entidades que operam instalações de geração de energia hidrelétrica.
387,Geração de Energia Elétrica Solar,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Renovável > Geração de Energia Elétrica Solar,Este setor inclui entidades que operam instalações de Geração de Energia Elétrica solar.
2489,Geração de Energia Elétrica Eólica,Sistemas Utilitários > Geração de Energia Elétrica > Geração de Energia Renovável > Geração de Energia Elétrica Eólica,Essa indústria inclui entidades que operam instalações de Geração de Energia Elétrica eólica para acionar turbinas e produzir energia elétrica para sistemas de transmissão de energia elétrica ou para sistemas de distribuição de energia elétrica.
382,"Transmissão, Controle e Distribuição de Energia Elétrica","Sistemas Utilitários > Transmissão, Controle e Distribuição de Energia Elétrica",Este setor inclui entidades que operam sistemas de transmissão de energia elétrica;
397,Distribuição de Gás Natural,Sistemas Utilitários > Distribuição de Gás Natural,"Este setor inclui entidades que: 1. Opere sistemas de distribuição de gás (por exemplo, rede elétrica, metros);"
398,"Serviços de Água, Resíduos, Vapor e Ar Condicionado","Sistemas Utilitários > Serviços de Água, Resíduos, Vapor e Ar Condicionado",Este setor inclui entidades que: 1. Opere estações de tratamento de água e/ou sistemas de abastecimento de água;
404,Fornecimento de Vapor e Ar Condicionado,"Sistemas Utilitários > Serviços de Água, Resíduos, Vapor e Ar Condicionado > Fornecimento de Vapor e Ar Condicionado","Esta indústria inclui entidades que fornecem vapor, ar aquecido ou ar resfriado."
1981,Coleta de Resíduos,"Sistemas Utilitários > Serviços de Água, Resíduos, Vapor e Ar Condicionado > Coleta de Resíduos","Essa indústria inclui entidades que coletam e/ou transportam resíduos perigosos, resíduos não perigosos e/ou materiais recicláveis em uma área local e/ou operando estações de transferência de resíduos perigosas ou não perigosas e podem ser responsáveis pela identificação, tratamento, embalagem e rotulagem de"
1986,Tratamento e Descarte de Resíduos,"Sistemas Utilitários > Serviços de Água, Resíduos, Vapor e Ar Condicionado > Tratamento e Descarte de Resíduos","Esta indústria inclui entidades que operam instalações de tratamento ou descarte de resíduos (exceto sistemas de esgoto ou instalações de tratamento de esgoto, que estão em uma indústria separada) ou oferecem a atividade combinada de coleta e/ou transportar resíduos em uma área local e operação de tratamento de resíduos ou"
400,Sistemas de Abastecimento de Água e Irrigação,"Sistemas Utilitários > Serviços de Água, Resíduos, Vapor e Ar Condicionado > Sistemas de Abastecimento de Água e Irrigação",Este setor inclui entidades que operam estações de tratamento e/ou sistemas de abastecimento de água.
133,Atacado,Atacado,"Esse setor inclui entidades que distribuem mercadorias por atacado, geralmente sem transformação, e prestam serviços incidentais à venda de mercadorias."
1267,Atacado de Bebidas Alcoólicas,Atacado > Atacado de Bebidas Alcoólicas,"Esta indústria inclui entidades que distribuem cerveja por atacado, cerveja, vinho e/ou bebidas alcoólicas destiladas."
1222,Atacado de Roupas de Vestuário e Suprimentos de Costura,Atacado > Atacado de Roupas de Vestuário e Suprimentos de Costura,"Este setor inclui entidades que distribuem bens de peça por atacado, noções e outros bens secos;"
1171,"Atacado de Aparelhos de Elétrica e Eletrônica","Atacado > Atacado de Aparelhos de Elétrica e Eletrônica","Esta indústria inclui entidades que distribuem aparelhos e equipamentos elétricos por atacado, suprimentos de fiação e equipamentos relacionados;"
49,Atacado de Materiais de Construção,Atacado > Atacado de Materiais de Construção,"Essa indústria inclui entidades que distribuem materiais de construção por atacado, como madeira, compensado, millwork e painéis de madeira;"
1257,Atacado de Produtos Químicos e Afins,Atacado > Atacado de Produtos Químicos e Afins,"Essa indústria inclui entidades que distribuem produtos químicos por atacado, materiais de plásticos e formas e formas básicas e produtos aliados."
1157,Atacado de Equipamentos de Computador,Atacado > Atacado de Equipamentos de Computador,Este setor inclui entidades que distribuem computadores atacadistas e equipamentos de informática.
1221,Atacado de Medicamentos e Produtos Diversos,Atacado > Atacado de Medicamentos e Produtos Diversos,Este setor inclui entidades que distribuem produtos biológicos e médicos por atacado;
1231,Atacado de Alimentos e Bebidas,Atacado > Atacado de Alimentos e Bebidas,Esta indústria inclui entidades que distribuem atacado: 1. Linha geral de compras;
1230,Atacado de Calçados,Atacado > Atacado de Calçados,"Esta indústria inclui entidades que distribuem calçados por atacado (incluindo calçados atléticos), borracha e outros materiais."
1137,Atacado de Móveis e Artigos de Decoração,Atacado > Atacado de Móveis e Artigos de Decoração,"Essa indústria inclui entidades que distribuem móveis por atacado (exceto camas de hospital, móveis médicos e mesas de desenho), móveis para casa e/ou utensílios domésticos."
1178,"Atacado de Hardware, Encanamento e Equipamento de Aquecimento","Atacado > Atacado de Hardware, Encanamento e Equipamento de Aquecimento",Este setor inclui entidades que distribuem hardware por atacado;
134,Atacado de Importação e Exportação,Atacado > Atacado de Importação e Exportação,Esse setor inclui entidades que facilitam o comércio de bens e mercadorias entre empresas nacionais e estrangeiras.
1208,Atacado de Artigos de Luxo e Jóias,Atacado > Atacado de Artigos de Luxo e Jóias,"Essa indústria inclui entidades que distribuem jóias por atacado, pedras preciosas e semipreciosas, metais preciosos e talheres de metal, jóias, relógios, relógios, talheres e/ou descobertas dos joalheiros."
1187,Atacado de Maquinário,Atacado > Atacado de Maquinário,"Esta indústria inclui entidades que distribuem construção de atacado, mineração, fazenda, jardim, establishment de serviços e máquinas de transporte, equipamentos e suprimentos."
1166,Atacado de Metais e Minerais,Atacado > Atacado de Metais e Minerais,"Essa indústria inclui entidades que se envolvem na distribuição por atacado do comerciante de produtos das indústrias de metais primários (incluindo centros de serviços de metal) e carvão, coque, minérios de metal e/ou minerais não metálicos (exceto pedras e minerais preciosos e semipreciosos usados na construção, como como"
1128,Atacado de Veículos e Peças,Atacado > Atacado de Veículos e Peças,"Esse setor inclui entidades que distribuem automóveis atacadistas e outros veículos a motor, suprimentos de veículos a motor, pneus e peças novas ou usadas."
1212,Atacado de Produtos de Papel,Atacado > Atacado de Produtos de Papel,Esta indústria inclui entidades que distribuem o papel de impressão e redação em massa por atacado;
1262,Atacado de Petróleo e Produtos de Petróleo,Atacado > Atacado de Petróleo e Produtos de Petróleo,"Esta indústria inclui entidades que distribuem produtos por atacado de petróleo e petróleo, incluindo gás de petróleo liquefeito."
1153,Atacado de Equipamentos e Suprimentos de Fotografia,Atacado > Atacado de Equipamentos e Suprimentos de Fotografia,Este setor inclui entidades que distribuem equipamentos e suprimentos fotográficos por atacado (exceto equipamentos de escritório).
1250,Atacado de Produtos Agrícolas Brutos,Atacado > Atacado de Produtos Agrícolas Brutos,"Esta indústria inclui entidades que distribuem produtos agrícolas por atacado (exceto leite cru, aves vivas e frutas e vegetais frescos, que estão em indústrias separadas), como grãos, feijões de campo, gado e outras matérias -primas de produtos agrícolas (excluindo sementes, que"
1206,Atacado de Materiais Recicláveis,Atacado > Atacado de Materiais Recicláveis,"Esta indústria inclui entidades que distribuem sucata automotiva por atacado, sucata industrial e outros materiais recicláveis."
